"","Date","Time","Record","Temperature","Pressure","Level","CellEnd","Velocity1","Velocity2","VelocityX","SigNoise","Flow"
"1418",2013-06-21,"07:10:00 AM",11077,14.53,0,6.338,4.5,0,0,0,29.9,0
"1419",2013-06-21,"07:20:00 AM",11078,14.52,0,6.338,4.5,0,0,0,29.9,0
"1420",2013-06-21,"07:30:00 AM",11079,14.56,0,6.338,4.5,0,0,0,29.7,0
"1421",2013-06-21,"07:40:00 AM",11080,14.55,0,6.338,4.5,0.2,0,0.7,29.7,0.006
"1422",2013-06-21,"07:50:00 AM",11081,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",2013-06-21,"08:00:00 AM",11082,14.55,0,6.337,4.5,0.6,0,0.8,29.7,0.018
"1424",2013-06-21,"08:10:00 AM",11083,14.55,0,6.338,4.5,0.4,0,0.6,29.7,0.012
"1425",2013-06-21,"08:20:00 AM",11084,14.56,0,6.338,4.5,0.1,0,0.5,29.7,0.003
"1426",2013-06-21,"08:30:00 AM",11085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427",2013-06-21,"08:40:00 AM",11086,14.53,0,6.338,4.5,0.5,0,0.6,30.1,0.015
"1428",2013-06-21,"08:50:00 AM",11087,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",2013-06-21,"09:00:00 AM",11088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430",2013-06-21,"09:10:00 AM",11089,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",2013-06-21,"09:20:00 AM",11090,14.52,0,6.339,4.5,0,0,0,29.9,0
"1432",2013-06-21,"09:30:00 AM",11091,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433",2013-06-21,"09:40:00 AM",11092,14.58,0,6.339,4.5,0,0,0,29.7,0
"1434",2013-06-21,"09:50:00 AM",11093,14.61,0,6.339,4.5,0,0,0,29.5,0
"1435",2013-06-21,"10:00:00 AM",11094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436",2013-06-21,"10:10:00 AM",11095,14.64,0,6.339,4.5,0,0,0,30.1,0
"1437",2013-06-21,"10:20:00 AM",11096,14.63,0,6.339,4.5,0,0,0,29.5,0
"1438",2013-06-21,"10:30:00 AM",11097,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",2013-06-21,"10:40:00 AM",11098,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",2013-06-21,"10:50:00 AM",11099,14.65,0,6.339,4.5,0,0,0,29.9,0
"1441",2013-06-21,"11:00:00 AM",11100,14.63,0,6.339,4.5,0,0,0,29.9,0
"1442",2013-06-21,"11:10:00 AM",11101,14.62,0,6.339,4.5,0,0,0,29.9,0
"1443",2013-06-21,"11:20:00 AM",11102,14.65,0,6.339,4.5,0,0,0,29.9,0
"1444",2013-06-21,"11:30:00 AM",11103,14.65,0,6.339,4.5,1.3,0,1.3,30.1,0.039
"1445",2013-06-21,"11:40:00 AM",11104,14.64,0,6.339,4.5,0.8,0,0.9,30.5,0.024
"1446",2013-06-21,"11:50:00 AM",11105,14.66,0,6.339,4.5,NA,0,1,30.5,0
"1447",2013-06-21,"12:00:00 PM",11106,14.67,0,6.34,4.5,0,0,0,30.7,0
"1448",2013-06-21,"12:10:00 PM",11107,14.66,0,6.339,4.5,0,0,0,30.3,0
"1449",2013-06-21,"12:20:00 PM",11108,14.65,0,6.34,4.5,0,0,0,30.5,0
"1450",2013-06-21,"12:30:00 PM",11109,14.65,0,6.34,4.5,0,0,0,31,0
"1451",2013-06-21,"12:40:00 PM",11110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452",2013-06-21,"12:50:00 PM",11111,14.63,0,6.34,4.5,0,0,0,31.2,0
"1453",2013-06-21,"01:00:00 PM",11112,14.63,0,6.34,4.5,0.2,0,0.9,31.6,0.006
"1454",2013-06-21,"01:10:00 PM",11113,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455",2013-06-21,"01:20:00 PM",11114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456",2013-06-21,"01:30:00 PM",11115,14.67,0,6.342,4.5,0,0,0,31.8,0
"1457",2013-06-21,"01:40:00 PM",11116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458",2013-06-21,"01:50:00 PM",11117,14.66,0,6.342,4.5,0.6,0,0.9,31.4,0.018
"1459",2013-06-21,"02:00:00 PM",11118,14.7,0,6.343,4.5,1.8,NA,1.8,31.2,0.055
"1460",2013-06-21,"02:10:00 PM",11119,14.7,0,6.343,4.5,0.9,0,1.1,31,0.027
"1461",2013-06-21,"02:20:00 PM",11120,14.69,0,6.343,4.5,0.1,0,0.9,31,0.003
"1462",2013-06-21,"02:30:00 PM",11121,14.7,0,6.344,4.5,0,0,0,31,0
"1463",2013-06-21,"02:40:00 PM",11122,14.72,0,6.344,4.5,0,0,0,31,0
"1464",2013-06-21,"02:50:00 PM",11123,14.71,0,6.344,4.5,0,0,0,30.5,0
"1465",2013-06-21,"03:00:00 PM",11124,14.72,0,6.345,4.5,0,0,0,30.5,0
"1466",2013-06-21,"03:10:00 PM",11125,14.73,0,6.345,4.5,0,0,0,30.5,0
"1467",2013-06-21,"03:20:00 PM",11126,14.72,0,6.346,4.5,0,0,0,30.3,0
"1468",2013-06-21,"03:30:00 PM",11127,14.77,0,6.347,4.5,0,0,0,30.5,0
"1469",2013-06-21,"03:40:00 PM",11128,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470",2013-06-21,"03:50:00 PM",11129,14.74,0,6.348,4.5,0,0,0,30.3,0
"1471",2013-06-21,"04:00:00 PM",11130,14.73,0,6.349,4.5,0,0,0,29.7,0
"1472",2013-06-21,"04:10:00 PM",11131,14.74,0,6.349,4.5,0,0,0,29.5,0
"1473",2013-06-21,"04:20:00 PM",11132,14.69,0,6.35,4.5,0,0,0,30.1,0
"1474",2013-06-21,"04:30:00 PM",11133,14.72,0,6.35,4.5,0,0,0,30.1,0
"1475",2013-06-21,"04:40:00 PM",11134,14.71,0,6.35,4.5,0,0,0,29.7,0
"1476",2013-06-21,"04:50:00 PM",11135,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477",2013-06-21,"05:00:00 PM",11136,14.73,0,6.351,4.5,0,0,0,29.9,0
"1478",2013-06-21,"05:10:00 PM",11137,14.74,0,6.351,4.5,0,0,0,29.9,0
"1479",2013-06-21,"05:20:00 PM",11138,14.74,0,6.352,4.5,0,0,0,30.1,0
"1480",2013-06-21,"05:30:00 PM",11139,14.73,0,6.352,4.5,0,0,0,29.9,0
"1481",2013-06-21,"05:40:00 PM",11140,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",2013-06-21,"05:50:00 PM",11141,14.7,0,6.352,4.5,0,0,0,30.5,0
"1483",2013-06-21,"06:00:00 PM",11142,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",2013-06-21,"06:10:00 PM",11143,14.72,0,6.353,4.5,0,0,0,30.1,0
"1485",2013-06-21,"06:20:00 PM",11144,14.67,0,6.353,4.5,0,0,0,30.1,0
"1486",2013-06-21,"06:30:00 PM",11145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",2013-06-21,"06:40:00 PM",11146,14.67,0,6.353,4.5,0,0,0,30.1,0
"1488",2013-06-21,"06:50:00 PM",11147,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489",2013-06-21,"07:00:00 PM",11148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",2013-06-21,"07:10:00 PM",11149,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",2013-06-21,"07:20:00 PM",11150,14.66,0,6.353,4.5,0,0,0,30.5,0
"1492",2013-06-21,"07:30:00 PM",11151,14.68,0,6.354,4.5,0,0,0,31.2,0
"1493",2013-06-21,"07:40:00 PM",11152,14.65,0,6.354,4.5,0,0,0,30.3,0
"1494",2013-06-21,"07:50:00 PM",11153,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495",2013-06-21,"08:00:00 PM",11154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",2013-06-21,"08:10:00 PM",11155,14.66,0,6.354,4.5,0.2,0,0.5,29.7,0.006
"1497",2013-06-21,"08:20:00 PM",11156,14.62,0,6.354,4.5,0,0,0,29,0
"1498",2013-06-21,"08:30:00 PM",11157,14.63,0,6.355,4.5,0,0,0,28.6,0
"1499",2013-06-21,"08:40:00 PM",11158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",2013-06-21,"08:50:00 PM",11159,14.63,0,6.355,4.5,0,0,0,29.5,0
"1501",2013-06-21,"09:00:00 PM",11160,14.6,0,6.355,4.5,NA,0,0.6,29.9,0
"1502",2013-06-21,"09:10:00 PM",11161,14.6,0,6.354,4.5,0.4,0,0.5,30.1,0.013
"1503",2013-06-21,"09:20:00 PM",11162,14.6,0,6.354,4.5,0.6,0,0.7,29.7,0.019
"1504",2013-06-21,"09:30:00 PM",11163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505",2013-06-21,"09:40:00 PM",11164,14.59,0,6.354,4.5,1.2,0,1.2,30.1,0.038
"1506",2013-06-21,"09:50:00 PM",11165,14.57,0,6.354,4.5,1.1,0,1.1,29.9,0.034
"1507",2013-06-21,"10:00:00 PM",11166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",2013-06-21,"10:10:00 PM",11167,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",2013-06-21,"10:20:00 PM",11168,14.58,0,6.355,4.5,0.9,0,0.9,29.5,0.028
"1510",2013-06-21,"10:30:00 PM",11169,14.54,0,6.355,4.5,0.2,0,0.6,29,0.006
"1511",2013-06-21,"10:40:00 PM",11170,14.53,0,6.355,4.5,0.8,0,1,29.5,0.025
"1512",2013-06-21,"10:50:00 PM",11171,14.5,0,6.355,4.5,1.7,0.1,1.7,29.2,0.053
"1513",2013-06-21,"11:00:00 PM",11172,14.49,0,6.354,4.5,2,NA,2,28.8,0.063
"1514",2013-06-21,"11:10:00 PM",11173,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",2013-06-21,"11:20:00 PM",11174,14.48,0,6.355,4.5,2.5,0.3,2.5,29,0.079
"1516",2013-06-21,"11:30:00 PM",11175,14.44,0,6.355,4.5,2.9,0.7,3,28.8,0.091
"1517",2013-06-21,"11:40:00 PM",11176,14.41,0,6.356,4.5,3.7,0.9,3.8,29,0.117
"1518",2013-06-21,"11:50:00 PM",11177,14.41,0,6.355,4.5,2.9,0.4,2.9,28.6,0.091
"1519",2013-06-22,"12:00:00 AM",11178,14.4,0,6.356,4.5,2.5,0.1,2.5,28.6,0.079
"1520",2013-06-22,"12:10:00 AM",11179,14.39,0,6.355,4.5,1.5,NA,1.5,28.4,0.047
"1521",2013-06-22,"12:20:00 AM",11180,14.35,0,6.354,4.5,0.9,0,0.9,28.6,0.028
"1522",2013-06-22,"12:30:00 AM",11181,14.35,0,6.355,4.5,1.6,0.1,1.6,28.6,0.05
"1523",2013-06-22,"12:40:00 AM",11182,14.34,0,6.354,4.5,1.5,0,1.5,28.2,0.047
"1524",2013-06-22,"12:50:00 AM",11183,14.34,0,6.354,4.5,1.1,0,1.2,28.2,0.034
"1525",2013-06-22,"01:00:00 AM",11184,14.3,0,6.355,4.5,1.9,0.1,1.9,27.7,0.06
"1526",2013-06-22,"01:10:00 AM",11185,14.3,0,6.354,4.5,2.3,0.3,2.3,27.5,0.072
"1527",2013-06-22,"01:20:00 AM",11186,14.27,0,6.354,4.5,0.8,NA,0.8,27.5,0.025
"1528",2013-06-22,"01:30:00 AM",11187,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529",2013-06-22,"01:40:00 AM",11188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",2013-06-22,"01:50:00 AM",11189,14.25,0,6.354,4.5,0.1,0,0.5,27.7,0.003
"1531",2013-06-22,"02:00:00 AM",11190,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",2013-06-22,"02:10:00 AM",11191,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",2013-06-22,"02:20:00 AM",11192,14.17,0,6.354,4.5,0,0,0,28.2,0
"1534",2013-06-22,"02:30:00 AM",11193,14.14,0,6.353,4.5,0,0,0,27.5,0
"1535",2013-06-22,"02:40:00 AM",11194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",2013-06-22,"02:50:00 AM",11195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",2013-06-22,"03:00:00 AM",11196,14.13,0,6.353,4.5,0,0,0,27.3,0
"1538",2013-06-22,"03:10:00 AM",11197,14.12,0,6.353,4.5,0,0,0,27.7,0
"1539",2013-06-22,"03:20:00 AM",11198,14.11,0,6.353,4.5,0,0,0,27.3,0
"1540",2013-06-22,"03:30:00 AM",11199,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",2013-06-22,"03:40:00 AM",11200,14.07,0,6.353,4.5,0,0,0,27.3,0
"1542",2013-06-22,"03:50:00 AM",11201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",2013-06-22,"04:00:00 AM",11202,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",2013-06-22,"04:10:00 AM",11203,14,0,6.352,4.5,0.4,0,0.6,27.3,0.012
"1545",2013-06-22,"04:20:00 AM",11204,13.97,0,6.352,4.5,NA,0,0.5,27.5,0
"1546",2013-06-22,"04:30:00 AM",11205,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",2013-06-22,"04:40:00 AM",11206,13.94,0,6.353,4.5,0.4,0,0.5,27.5,0.013
"1548",2013-06-22,"04:50:00 AM",11207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549",2013-06-22,"05:00:00 AM",11208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550",2013-06-22,"05:10:00 AM",11209,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551",2013-06-22,"05:20:00 AM",11210,13.85,0,6.352,4.5,0.5,0,0.6,27.3,0.016
"1552",2013-06-22,"05:30:00 AM",11211,13.82,0,6.352,4.5,0.8,0,0.8,29.2,0.025
"1553",2013-06-22,"05:40:00 AM",11212,13.82,0,6.352,4.5,1.2,0,1.2,27.9,0.037
"1554",2013-06-22,"05:50:00 AM",11213,13.78,0,6.351,4.5,1.5,NA,1.5,27.9,0.047
"1555",2013-06-22,"06:00:00 AM",11214,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",2013-06-22,"06:10:00 AM",11215,13.73,0,6.352,4.5,2,0.3,2,27.7,0.062
"1557",2013-06-22,"06:20:00 AM",11216,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",2013-06-22,"06:30:00 AM",11217,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",2013-06-22,"06:40:00 AM",11218,13.66,0,6.352,4.5,2.7,0.6,2.8,27.5,0.084
"1560",2013-06-22,"06:50:00 AM",11219,13.63,0,6.352,4.5,2.4,0.6,2.5,27.3,0.075
"1561",2013-06-22,"07:00:00 AM",11220,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",2013-06-22,"07:10:00 AM",11221,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563",2013-06-22,"07:20:00 AM",11222,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564",2013-06-22,"07:30:00 AM",11223,13.58,0,6.352,4.5,2,0.5,2.1,27.9,0.062
"1565",2013-06-22,"07:40:00 AM",11224,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566",2013-06-22,"07:50:00 AM",11225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",2013-06-22,"08:00:00 AM",11226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568",2013-06-22,"08:10:00 AM",11227,13.57,0,6.352,4.5,1.9,0.1,1.9,26.4,0.059
"1569",2013-06-22,"08:20:00 AM",11228,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",2013-06-22,"08:30:00 AM",11229,13.6,0,6.352,4.5,2.4,0.5,2.5,26.7,0.075
"1571",2013-06-22,"08:40:00 AM",11230,13.6,0,6.352,4.5,5.1,1.7,5.4,26.2,0.159
"1572",2013-06-22,"08:50:00 AM",11231,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573",2013-06-22,"09:00:00 AM",11232,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574",2013-06-22,"09:10:00 AM",11233,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",2013-06-22,"09:20:00 AM",11234,13.6,0,6.352,4.5,2.9,0.8,3,26.4,0.09
"1576",2013-06-22,"09:30:00 AM",11235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577",2013-06-22,"09:40:00 AM",11236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578",2013-06-22,"09:50:00 AM",11237,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",2013-06-22,"10:00:00 AM",11238,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580",2013-06-22,"10:10:00 AM",11239,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581",2013-06-22,"10:20:00 AM",11240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",2013-06-22,"10:30:00 AM",11241,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583",2013-06-22,"10:40:00 AM",11242,13.64,0,6.352,4.5,1.5,0,1.6,25.4,0.047
"1584",2013-06-22,"10:50:00 AM",11243,13.66,0,6.352,4.5,0,0,0,25.2,0
"1585",2013-06-22,"11:00:00 AM",11244,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586",2013-06-22,"11:10:00 AM",11245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",2013-06-22,"11:20:00 AM",11246,13.78,0,6.352,4.5,1.2,0,1.2,25.4,0.037
"1588",2013-06-22,"11:30:00 AM",11247,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",2013-06-22,"11:40:00 AM",11248,13.89,0,6.352,4.5,0.9,0,1,25.4,0.028
"1590",2013-06-22,"11:50:00 AM",11249,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591",2013-06-22,"12:00:00 PM",11250,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592",2013-06-22,"12:10:00 PM",11251,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593",2013-06-22,"12:20:00 PM",11252,14.13,0,6.352,4.5,0.6,0,1,25.8,0.019
"1594",2013-06-22,"12:30:00 PM",11253,14.16,0,6.351,4.5,1.6,0,1.7,25.6,0.05
"1595",2013-06-22,"12:40:00 PM",11254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",2013-06-22,"12:50:00 PM",11255,14.18,0,6.351,4.5,3.3,NA,3.3,25.6,0.103
"1597",2013-06-22,"01:00:00 PM",11256,14.23,0,6.351,4.5,2,0,2,25.6,0.062
"1598",2013-06-22,"01:10:00 PM",11257,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599",2013-06-22,"01:20:00 PM",11258,14.36,0,6.351,4.5,0.2,0,0.9,25.4,0.006
"1600",2013-06-22,"01:30:00 PM",11259,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601",2013-06-22,"01:40:00 PM",11260,14.43,0,6.351,4.5,0.5,0,1.1,25.4,0.015
"1602",2013-06-22,"01:50:00 PM",11261,14.45,0,6.351,4.5,1.8,0,1.9,25.8,0.056
"1603",2013-06-22,"02:00:00 PM",11262,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604",2013-06-22,"02:10:00 PM",11263,14.51,0,6.351,4.5,0.1,0,1.3,25.6,0.003
"1605",2013-06-22,"02:20:00 PM",11264,14.54,0,6.351,4.5,0,0,0,25.8,0
"1606",2013-06-22,"02:30:00 PM",11265,14.56,0,6.35,4.5,0,0,0,25.4,0
"1607",2013-06-22,"02:40:00 PM",11266,14.6,0,6.351,4.5,1.6,0,1.6,25.8,0.05
"1608",2013-06-22,"02:50:00 PM",11267,14.63,0,6.351,4.5,0,0,0,25.6,0
"1609",2013-06-22,"03:00:00 PM",11268,14.68,0,6.351,4.5,0.5,0,0.5,25.8,0.015
"1610",2013-06-22,"03:10:00 PM",11269,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611",2013-06-22,"03:20:00 PM",11270,14.71,0,6.35,4.5,0.2,0,0.9,25.6,0.006
"1612",2013-06-22,"03:30:00 PM",11271,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613",2013-06-22,"03:40:00 PM",11272,14.75,0,6.35,4.5,0.1,0,0.8,24.9,0.003
"1614",2013-06-22,"03:50:00 PM",11273,14.77,0,6.351,4.5,0.6,0,0.7,24.9,0.019
"1615",2013-06-22,"04:00:00 PM",11274,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616",2013-06-22,"04:10:00 PM",11275,14.78,0,6.35,4.5,2,NA,2,25.2,0.062
"1617",2013-06-22,"04:20:00 PM",11276,14.79,0,6.35,4.5,1.6,0,1.6,25.4,0.05
"1618",2013-06-22,"04:30:00 PM",11277,14.81,0,6.349,4.5,1.5,0,1.6,25.4,0.046
"1619",2013-06-22,"04:40:00 PM",11278,14.82,0,6.349,4.5,2.9,0.4,2.9,25.2,0.09
"1620",2013-06-22,"04:50:00 PM",11279,14.81,0,6.35,4.5,0,0,0,25.2,0
"1621",2013-06-22,"05:00:00 PM",11280,14.81,0,6.35,4.5,0,0,0,24.9,0
"1622",2013-06-22,"05:10:00 PM",11281,14.8,0,6.35,4.5,0,0,0,25.4,0
"1623",2013-06-22,"05:20:00 PM",11282,14.78,0,6.349,4.5,0,0,0,25.4,0
"1624",2013-06-22,"05:30:00 PM",11283,14.76,0,6.35,4.5,0,0,0,25.4,0
"1625",2013-06-22,"05:40:00 PM",11284,14.75,0,6.35,4.5,0,0,0,25.6,0
"1626",2013-06-22,"05:50:00 PM",11285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627",2013-06-22,"06:00:00 PM",11286,14.74,0,6.35,4.5,0,0,0,25.4,0
"1628",2013-06-22,"06:10:00 PM",11287,14.72,0,6.35,4.5,0,0,0,25.4,0
"1629",2013-06-22,"06:20:00 PM",11288,14.69,0,6.349,4.5,0,0,0,25.6,0
"1630",2013-06-22,"06:30:00 PM",11289,14.68,0,6.349,4.5,0.5,0,0.9,25.6,0.015
"1631",2013-06-22,"06:40:00 PM",11290,14.67,0,6.35,4.5,0,0,0,26,0
"1632",2013-06-22,"06:50:00 PM",11291,14.64,0,6.349,4.5,0,0,0,25.4,0
"1633",2013-06-22,"07:00:00 PM",11292,14.64,0,6.349,4.5,0.5,0,0.5,26,0.015
"1634",2013-06-22,"07:10:00 PM",11293,14.64,0,6.349,4.5,1,NA,1,26,0.031
"1635",2013-06-22,"07:20:00 PM",11294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636",2013-06-22,"07:30:00 PM",11295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637",2013-06-22,"07:40:00 PM",11296,14.62,0,6.349,4.5,0.8,0,0.8,26.7,0.025
"1638",2013-06-22,"07:50:00 PM",11297,14.57,0,6.349,4.5,0.4,0,0.6,26.4,0.012
"1639",2013-06-22,"08:00:00 PM",11298,14.56,0,6.349,4.5,0.5,0,0.5,26,0.015
"1640",2013-06-22,"08:10:00 PM",11299,14.54,0,6.35,4.5,0.6,NA,0.6,26.7,0.019
"1641",2013-06-22,"08:20:00 PM",11300,14.53,0,6.348,4.5,0.6,NA,0.6,26.2,0.019
"1642",2013-06-22,"08:30:00 PM",11301,14.52,0,6.349,4.5,NA,0,0.5,26.2,0
"1643",2013-06-22,"08:40:00 PM",11302,14.49,0,6.348,4.5,0.4,0,0.4,28.8,0.012
"1644",2013-06-22,"08:50:00 PM",11303,14.48,0,6.347,4.5,0.6,0,0.7,29.9,0.019
"1645",2013-06-22,"09:00:00 PM",11304,14.43,0,6.347,4.5,0,0,0,27.5,0
"1646",2013-06-22,"09:10:00 PM",11305,14.42,0,6.344,4.5,0,0,0,28.2,0
"1647",2013-06-22,"09:20:00 PM",11306,14.39,0,6.348,4.5,0,0,0,27.5,0
"1648",2013-06-22,"09:30:00 PM",11307,14.37,0,6.345,4.5,0,0,0,27.7,0
"1649",2013-06-22,"09:40:00 PM",11308,14.34,0,6.345,4.5,0.5,0,0.5,27.7,0.015
"1650",2013-06-22,"09:50:00 PM",11309,14.34,0,6.349,4.5,NA,0,0.5,27.5,0
"1651",2013-06-22,"10:00:00 PM",11310,14.32,0,6.346,4.5,0,0,0,27.3,0
"1652",2013-06-22,"10:10:00 PM",11311,14.3,0,6.344,4.5,0,0,0,27.1,0
"1653",2013-06-22,"10:20:00 PM",11312,14.27,0,6.341,4.5,0,NA,0,27.1,0
"1654",2013-06-22,"10:30:00 PM",11313,14.24,0,6.341,4.5,0.2,NA,0.2,26.7,0.006
"1655",2013-06-22,"10:40:00 PM",11314,14.25,0,6.341,4.5,0,0,0,26.9,0
"1656",2013-06-22,"10:50:00 PM",11315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",2013-06-22,"11:00:00 PM",11316,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",2013-06-22,"11:10:00 PM",11317,14.16,0,6.343,4.5,1,0,1,25.8,0.031
"1659",2013-06-22,"11:20:00 PM",11318,14.13,0,6.341,4.5,1.5,0,1.5,25.8,0.045
"1660",2013-06-22,"11:30:00 PM",11319,14.09,0,6.341,4.5,0.2,0,1,26.4,0.006
"1661",2013-06-22,"11:40:00 PM",11320,14.08,0,6.342,4.5,0.1,0,0.8,26,0.003
"1662",2013-06-22,"11:50:00 PM",11321,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",2013-06-23,"12:00:00 AM",11322,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",2013-06-23,"12:10:00 AM",11323,14.04,0,6.343,4.5,0,0,0,26.4,0
"1665",2013-06-23,"12:20:00 AM",11324,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",2013-06-23,"12:30:00 AM",11325,13.99,0,6.341,4.5,0,0,0,26.2,0
"1667",2013-06-23,"12:40:00 AM",11326,13.94,0,6.344,4.5,0,0,0,26.7,0
"1668",2013-06-23,"12:50:00 AM",11327,13.92,0,6.342,4.5,0,0,0,25.8,0
"1669",2013-06-23,"01:00:00 AM",11328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",2013-06-23,"01:10:00 AM",11329,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",2013-06-23,"01:20:00 AM",11330,13.82,0,6.343,4.5,0,0,0,26,0
"1672",2013-06-23,"01:30:00 AM",11331,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",2013-06-23,"01:40:00 AM",11332,13.8,0,6.342,4.5,0.1,0,0.4,26,0.003
"1674",2013-06-23,"01:50:00 AM",11333,13.79,0,6.341,4.5,0,0,0,26,0
"1675",2013-06-23,"02:00:00 AM",11334,13.77,0,6.34,4.5,0.2,0,0.4,25.8,0.006
"1676",2013-06-23,"02:10:00 AM",11335,13.75,0,6.341,4.5,0.2,0,0.6,25.6,0.006
"1677",2013-06-23,"02:20:00 AM",11336,13.72,0,6.34,4.5,0,0,0,26,0
"1678",2013-06-23,"02:30:00 AM",11337,13.72,0,6.341,4.5,0,0,0,26.4,0
"1679",2013-06-23,"02:40:00 AM",11338,13.66,0,6.341,4.5,0,0,0,25.4,0
"1680",2013-06-23,"02:50:00 AM",11339,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",2013-06-23,"03:00:00 AM",11340,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",2013-06-23,"03:10:00 AM",11341,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",2013-06-23,"03:20:00 AM",11342,NA,NA,NA,NA,NA,NA,NA,NA,NA
